Y;409.4;5;75.6;N;53;13;N;N
N;360;17;65.9;N;38;17;Y;N
N;651.6;20;57.1;Y;91;12;Y;N
Y;44.8;10;24.7;N;44;0;Y;N
N;651.1;4;51.7;Y;51;21;Y;N
Y;664.5;4;105.8;N;2;15;N;N
Y;437.4;20;107.6;Y;78;1;Y;N
N;923.2;13;25.1;Y;9;17;N;Y
N;751.3;9;51.1;N;49;5;N;N
Y;458.7;7;47.2;N;40;10;N;N
Y;643;18;63;N;52;4;N;Y
N;60.1;6;63.1;N;24;15;Y;N
N;933.9;3;20.9;N;20;21;Y;Y
N;998.3;18;61.2;N;100;7;Y;N
Y;41.3;16;60.9;Y;60;0;N;Y
Y;969.9;2;40.7;N;86;21;Y;N
N;666.5;19;105.5;N;32;20;N;N
Y;154.8;19;17.6;N;25;6;N;Y
Y;846.4;8;109.9;Y;31;21;N;Y
N;886.5;11;73.3;Y;63;15;N;Y
Y;868.3;5;75.5;N;9;20;Y;Y
Y;436.2;2;95.4;Y;89;4;N;Y
N;547.3;15;80.8;Y;3;6;N;N
Y;409.7;5;62;N;4;12;N;N
Y;368.4;17;80.8;Y;12;18;Y;N
Y;257.8;4;17.3;N;67;23;Y;Y
Y;990.3;14;22.7;Y;68;17;Y;N
N;400.2;9;91.1;Y;60;15;Y;N
N;613.6;17;29.9;N;60;12;Y;N
Y;462.2;7;109.7;Y;30;5;Y;N
Y;711.9;20;103.9;Y;52;9;Y;N
N;125.2;17;50.4;N;49;16;Y;N
Y;626.3;13;93;Y;57;18;Y;N
Y;90.1;11;87.5;N;58;17;N;N
Y;522.6;11;78.7;Y;6;8;Y;N
Y;654;12;82.3;Y;27;4;N;Y
Y;212.8;7;30.6;N;62;6;Y;N
N;400.7;4;64.1;N;88;19;Y;N
Y;339;15;77.7;N;39;13;Y;N
Y;503.6;14;54.8;Y;100;8;Y;N
N;421;3;47.6;N;67;6;N;N
N;142.5;3;86;Y;77;5;Y;N
N;267.3;5;24.2;Y;58;23;Y;N
Y;533.8;5;58.2;Y;51;20;Y;N
Y;248.7;12;71.4;Y;15;3;Y;Y
Y;73.3;14;93;Y;99;23;N;N
Y;936.3;1;75.7;Y;49;16;Y;N
Y;93.1;10;27.8;Y;98;19;N;N
N;601.4;5;55.7;N;34;10;Y;N
Y;731.1;19;102.8;Y;57;19;N;Y
N;80.2;10;89.5;N;71;16;Y;N
N;414.2;17;91.1;N;68;10;N;N
Y;500.3;5;109.2;Y;97;23;N;N
Y;454.5;15;20.9;Y;32;10;Y;N
N;371.8;19;13.9;Y;85;13;N;Y
Y;259.2;18;40.4;N;10;10;N;Y
Y;540.5;18;49;Y;10;9;Y;N
Y;653.1;7;75.6;N;47;16;N;N
Y;505.4;5;104.5;Y;96;14;Y;N
Y;815.4;5;30.1;Y;19;2;N;Y
Y;598.9;9;79.5;N;25;16;N;N
Y;328.3;10;77.9;N;59;22;Y;N
Y;530;1;65.4;N;35;2;N;N
N;840.6;2;98.7;Y;95;4;Y;N
Y;791.9;3;95.8;N;73;8;Y;N
N;843.3;3;105.9;Y;79;23;Y;N
N;431.8;14;14.8;Y;49;22;Y;N
N;59;9;16.7;N;22;13;N;N
N;684.2;15;12.3;N;28;9;N;Y
Y;944.3;17;15.3;N;15;2;Y;Y
N;967.9;17;76.8;N;34;8;N;Y
N;806;3;58.6;Y;71;14;N;N
N;746;17;16.4;Y;92;19;N;Y
Y;30.3;15;73.9;N;36;2;N;Y
Y;748.9;2;96.9;Y;77;3;Y;N
N;924.6;13;100.3;Y;34;5;Y;N
N;61.2;1;47.3;N;7;10;Y;N
Y;674;13;21.5;Y;70;23;N;Y
N;571.7;4;83.5;Y;35;18;Y;N
N;909.9;11;41.8;Y;76;22;Y;Y
Y;285.9;14;99.1;Y;92;15;Y;N
Y;392.4;11;54.8;Y;16;14;Y;N
Y;3;17;73.9;Y;28;3;N;Y
Y;305.7;18;54.1;N;19;6;Y;N
Y;855.6;10;50;Y;2;17;Y;Y
N;667;7;37.2;Y;90;20;Y;N
N;212.3;12;25.4;Y;69;7;N;N
Y;349;5;51.7;Y;41;9;N;N
N;444.1;20;15.4;N;19;5;Y;Y
N;214.6;9;33.9;Y;94;15;N;N
N;54.3;3;31.3;Y;10;12;Y;Y
N;866.2;6;90.3;N;13;22;Y;N
N;670.7;9;26.9;Y;58;18;N;Y
N;507.5;4;71.4;Y;5;14;N;N
N;402.4;15;62.4;N;16;15;Y;N
Y;418.4;13;88.6;N;49;5;Y;N
Y;58.7;16;35.8;Y;9;19;Y;N
N;544.2;3;22.7;Y;95;19;Y;N
Y;731.9;1;32.5;N;64;13;N;N
Y;696.7;15;76.1;Y;89;14;N;N
N;243.3;4;41.6;N;92;22;N;N
N;869.9;17;16.8;Y;73;18;Y;Y
N;952.4;17;90.2;Y;66;5;Y;N
Y;168;6;65.3;Y;3;0;N;Y
Y;429.4;11;45.6;N;50;8;N;N
N;847.1;11;74;Y;52;15;N;Y
Y;491.1;8;34.4;N;22;11;Y;N
N;970.4;16;49.1;Y;23;22;N;Y
N;100;3;29.8;N;55;10;Y;N
Y;175.9;10;65.4;Y;46;18;Y;N
N;626.2;2;55.9;N;88;13;Y;N
N;58.6;2;23.2;Y;95;13;N;N
Y;973.8;2;60.1;Y;49;22;N;Y
N;664.6;7;98.1;N;79;12;N;N
Y;69.2;14;103;N;80;13;N;N
Y;599.6;14;33.2;N;60;2;N;Y
N;213.6;9;15.4;N;2;17;N;N
N;250.2;15;24.5;Y;37;1;Y;Y
N;798.4;18;73.4;Y;93;6;N;N
Y;618.2;17;47.5;Y;64;8;Y;N
Y;883.9;16;40.8;Y;99;18;N;Y
Y;268.9;3;77.8;Y;30;21;N;Y
N;141.6;19;29.3;N;56;6;Y;N
N;892.2;4;53.9;Y;79;19;Y;N
N;659.3;3;26.2;Y;54;10;N;N
N;976.8;6;31.7;N;86;3;N;N
N;109.6;12;39.3;N;2;6;N;N
N;98.3;10;82.8;N;68;13;N;N
N;782.1;1;10.3;N;42;13;Y;N
Y;320;4;84.8;N;68;10;Y;N
N;978.5;12;44.4;Y;65;12;Y;N
Y;207.3;11;54;Y;59;16;N;N
Y;270.8;17;108.9;Y;65;14;Y;N
N;955.4;4;71.1;Y;21;22;Y;Y
N;123.3;12;48.6;Y;9;22;Y;N
N;130;15;49.2;N;50;2;Y;N
N;377.5;8;68.7;N;36;6;Y;N
Y;521.4;9;94.5;Y;32;8;Y;N
N;100.6;10;35.6;N;74;18;Y;N
N;612.1;7;109.5;Y;43;3;Y;N
N;296.7;17;45.6;N;90;22;N;N
N;157.7;9;88.7;Y;29;18;N;N
N;981.8;18;109.8;Y;50;7;N;N
N;380.4;6;57.4;N;97;23;Y;N
Y;122.3;12;108.6;Y;21;17;N;N
N;276.7;5;102.2;Y;97;5;Y;N
Y;935.9;15;62;N;76;3;N;Y
Y;537.8;8;44.7;N;8;18;Y;N
N;56.6;17;68.5;N;44;18;N;N
Y;583.3;2;107.9;Y;19;16;Y;N
Y;62.7;7;61.1;N;65;3;Y;N
Y;208.9;8;24.5;Y;14;10;Y;N
Y;867.8;3;31.2;Y;83;11;Y;N
N;345.9;10;38.4;Y;46;10;N;N
N;475.6;13;69.8;N;51;13;N;N
N;435.8;14;48.5;N;26;9;N;N
N;597.8;2;76.5;Y;77;8;Y;N
N;916.5;3;45.3;N;89;9;Y;N
N;634.9;10;85.8;Y;67;4;Y;N
Y;323.2;19;89.7;N;83;21;N;N
Y;520.8;12;61.6;Y;22;0;N;Y
Y;501.4;9;84.7;N;34;4;Y;N
N;930.4;11;108.1;Y;36;0;N;N
Y;434.2;6;89.4;N;32;4;Y;N
Y;350.8;1;49.9;N;31;2;Y;N
N;181.9;4;26.3;N;89;16;N;N
Y;514.9;5;27.9;N;4;4;N;N
Y;435.7;9;29.9;Y;32;8;N;N
N;699.8;2;64.4;N;17;0;N;N
N;184.3;11;89.1;Y;50;17;Y;N
Y;386.9;18;44.7;Y;84;17;N;N
Y;993.9;6;31.6;Y;87;23;N;Y
Y;786.1;7;66.6;Y;10;11;Y;N
Y;401.1;17;100.7;N;91;7;Y;N
N;723.4;3;107.6;Y;30;4;N;N
Y;919.9;15;75.3;N;99;9;Y;N
Y;391.6;10;59.7;Y;89;10;N;Y
N;160.9;8;82.1;Y;87;11;Y;N
N;463.6;17;81.3;N;36;2;Y;Y
N;564.9;12;50.1;N;49;4;Y;N
N;70.4;16;17.6;Y;46;8;N;N
Y;249.1;20;58.2;N;50;7;Y;N
Y;141;18;37.3;Y;62;15;Y;N
N;466.3;20;25.1;Y;100;11;N;N
N;606.7;7;38.2;N;71;15;N;N
N;178.5;15;91.8;N;4;4;Y;N
N;967.4;10;69.7;Y;83;1;Y;N
N;242.6;18;47;Y;32;4;N;N
N;722.6;6;22.5;Y;63;4;Y;N
Y;709.9;5;44.3;Y;72;5;N;N
Y;164.9;12;36.8;Y;57;13;Y;N
Y;739.1;16;62.8;Y;93;22;Y;N
N;36.4;12;77.5;Y;68;13;Y;Y
Y;622.2;4;59.8;N;96;3;N;N
Y;549.7;12;26.9;N;32;5;N;N
Y;423.7;14;66.5;Y;78;10;N;Y
Y;270.4;11;45.4;Y;41;23;Y;N
N;733.3;13;75.7;Y;79;2;Y;N
Y;364.7;9;49.3;N;66;15;Y;N
N;32;12;72.2;N;41;4;Y;N
Y;708.8;9;56.9;N;30;22;N;Y
N;170.6;6;56.8;Y;55;3;N;N
N;362.7;11;50.9;N;75;23;N;N
N;462.9;19;11;Y;18;9;N;Y
Y;906.2;5;10.1;N;87;16;Y;N
Y;891.1;9;55.9;N;77;14;N;N
N;139.2;14;56.8;N;9;9;N;N
N;924.6;4;53.2;Y;84;23;N;Y
N;644.9;13;73.7;Y;10;9;N;Y
N;452.5;8;98.2;N;38;22;Y;N
Y;715.7;6;36.6;N;50;13;N;N
Y;329.2;4;56.3;Y;38;1;Y;N
Y;143.5;14;16.1;Y;96;3;N;Y
Y;33.1;5;91.2;Y;16;11;Y;N
N;372.3;13;95.7;Y;35;10;N;N
N;938.9;3;36.7;N;99;10;Y;N
Y;514.7;20;58.5;Y;35;14;Y;N
N;702.8;10;59.8;Y;35;2;Y;N
Y;731.2;2;91;N;7;10;Y;N
N;261.4;7;67.5;Y;46;18;N;N
Y;473.2;18;54.1;Y;17;10;Y;N
Y;943.5;13;105.8;Y;63;9;Y;N
Y;89.3;8;72.5;N;89;13;Y;N
N;195.3;19;100.8;N;67;7;Y;N
N;294;8;91.1;Y;69;11;Y;N
N;419.2;4;93.2;Y;28;11;Y;N
N;1.3;12;49;N;79;6;Y;N
Y;425.4;16;14.8;N;41;14;N;Y
Y;19.9;10;21.6;Y;20;19;N;N
N;997.1;10;57.7;Y;60;3;Y;N
N;113;18;79.5;Y;79;21;Y;N
Y;68.7;18;86.4;N;41;23;N;N
Y;920.2;16;15.5;N;81;6;Y;Y
N;17.7;12;41.8;Y;62;0;Y;Y
Y;243.9;16;89.1;N;40;2;Y;Y
Y;569.6;18;88.5;Y;70;10;N;N
N;198;9;38.6;N;62;2;N;N
Y;815.7;8;54.4;Y;98;0;N;Y
N;720.4;15;10.3;Y;40;23;Y;Y
Y;845.3;18;12.5;N;9;19;N;Y
Y;948.7;2;56.4;N;6;20;N;Y
N;489.9;3;56;N;12;4;Y;N
N;958.9;14;49;Y;78;15;Y;N
Y;681.5;7;15.3;Y;1;2;Y;N
N;367.8;5;63;N;52;15;Y;N
N;924.2;20;68.2;N;73;16;Y;N
Y;298.5;3;75.6;N;1;2;N;N
N;378.1;10;92.1;N;59;4;N;N
Y;209.1;19;34.2;N;17;15;N;N
Y;58;16;109.1;N;41;0;N;Y
Y;84.5;7;41.1;Y;53;5;N;N
Y;644.2;17;73.6;N;87;13;Y;N
Y;492.3;11;106.5;N;15;15;N;N
Y;406.8;11;52.5;Y;60;13;Y;N
Y;1000.8;16;18.4;Y;49;6;Y;N
Y;743.9;16;48;N;47;15;N;Y
Y;461.5;16;80.7;N;85;1;N;Y
N;832.3;10;13;N;74;6;N;N
Y;653.5;17;68.3;N;71;3;Y;N
N;892;19;109;Y;30;23;Y;Y
Y;792.8;4;50.2;Y;60;2;N;Y
N;563.5;1;56.4;N;74;19;Y;N
Y;403.4;17;30.3;N;96;12;Y;N
Y;899;3;27.7;N;65;2;Y;N
Y;52.7;13;55;N;48;8;Y;N
Y;466.6;9;33.6;N;60;15;N;N
N;449.5;3;39.3;Y;42;17;N;N
N;67.2;3;50.3;Y;47;2;N;N
Y;405.7;4;60;N;45;5;Y;N
Y;566;2;41.2;Y;38;15;Y;N
N;161.4;15;66.4;Y;44;0;N;Y
Y;335.7;6;20;N;97;0;N;Y
N;572.6;4;58.9;N;74;2;Y;N
Y;814.6;17;106.3;N;36;19;Y;Y
N;662.9;19;84.9;Y;50;9;Y;N
N;676.3;13;24.7;N;37;2;N;N
Y;38.3;11;102.5;Y;42;8;N;N
N;114.2;15;95.8;Y;46;7;Y;N
N;664.9;4;61.5;N;50;3;Y;N
Y;738.6;4;69.6;Y;96;11;Y;N
N;510.2;9;52.5;Y;30;0;Y;N
N;586.4;18;52.1;N;95;17;Y;N
N;547.9;11;72.7;Y;19;0;Y;N
N;745.9;8;74;Y;45;0;Y;N
N;625.5;2;60.3;Y;3;6;N;N
Y;92.6;10;52.2;N;32;10;N;N
N;695.6;19;45.5;N;94;16;N;N
N;640.5;20;93.8;N;43;10;Y;N
N;910;16;70.1;N;46;11;Y;N
Y;4.8;9;92.9;Y;51;15;Y;N
N;77.6;19;23.7;Y;74;23;Y;N
N;479.2;17;69.3;Y;28;17;N;N
Y;985.5;9;48;N;25;7;Y;N
N;226;20;100.9;Y;32;0;Y;Y
Y;82.7;16;58.9;N;42;2;Y;Y
N;79.1;13;97.2;N;14;18;Y;N
N;28.2;19;35.4;N;78;8;Y;N
Y;460.9;8;67.1;N;6;8;Y;N
Y;601.5;12;26.9;N;13;7;N;N
Y;912.5;19;27.8;Y;24;5;Y;N
N;476.6;2;27.6;N;18;12;N;N
N;736.3;6;107.1;N;52;16;N;N
Y;359.6;13;68.5;N;12;12;Y;N
N;253;5;87.8;N;46;13;N;N
Y;989.2;15;77.5;Y;78;6;N;Y
Y;171.3;1;45.4;N;12;8;N;N
Y;500.7;6;55.9;Y;68;19;Y;N
Y;570.8;20;27.4;Y;11;15;N;N
Y;653.1;20;24.1;Y;66;16;Y;N
N;998.4;8;25.9;Y;34;19;N;Y
N;419.6;20;83.4;Y;42;1;Y;N
Y;178;14;92.6;N;1;2;Y;N
Y;441.4;1;46.3;N;57;21;N;N
Y;833.5;7;46.2;N;40;23;Y;Y
N;844.9;5;83.9;Y;72;6;Y;N
Y;124.6;12;22.8;Y;78;12;N;Y
N;921.7;15;41.3;N;98;19;N;Y
N;196.7;8;18.1;N;19;16;N;N
N;172.5;6;69.9;N;51;18;Y;N
N;343.5;10;73;Y;36;5;Y;N
N;213.8;17;28.3;N;51;22;N;N
N;282.7;16;51.6;Y;44;11;Y;N
N;48.1;15;99.5;Y;24;17;Y;N
Y;46.1;12;61.3;N;88;22;Y;N
Y;197.7;6;77.1;N;50;21;N;N
Y;981.3;7;65.7;N;15;15;Y;N
Y;200.7;12;67.8;N;11;0;N;Y
Y;368.2;20;40.8;N;64;7;Y;N
Y;971.9;18;62;Y;89;9;Y;N
N;147.9;4;22.6;Y;28;7;Y;Y
Y;525.3;6;22.5;Y;58;8;Y;N
N;265.1;19;97.8;N;46;16;N;N
Y;561.1;20;39.7;N;32;8;N;Y
N;124;1;87.7;N;64;5;Y;N
Y;415.8;9;105.6;Y;8;11;Y;N
N;657.1;19;73.4;N;21;10;Y;N
N;874.5;15;53.8;Y;53;13;N;Y
N;507.8;11;14.8;N;10;6;Y;N
Y;348.3;8;19.1;N;2;20;Y;N
Y;825.5;10;11.3;N;61;7;Y;N
N;913.4;7;62.6;N;93;1;N;N
N;174.8;1;55.5;N;1;11;Y;N
N;714.1;1;16.3;Y;6;8;Y;N
N;57.4;12;29.8;N;32;19;Y;N
N;229.5;14;93.4;Y;50;9;N;N
Y;547.8;5;94.4;Y;88;11;N;N
N;902.5;8;17.9;N;51;11;N;Y
N;541.7;3;19.5;N;17;9;N;N
Y;633;3;20.6;N;87;12;N;N
N;118.1;12;108.8;N;29;19;N;N
Y;633.8;15;53.1;Y;18;12;N;Y
N;514.5;14;65.8;N;77;10;Y;N
Y;150.2;13;69.5;Y;73;14;N;N
N;215.6;11;53.4;N;7;19;Y;N
N;542.5;11;25.6;N;28;6;Y;N
N;654.6;11;95.5;N;31;16;Y;N
Y;232.1;3;45.1;Y;39;3;N;Y
Y;29.1;8;70.8;N;76;10;Y;N
N;10.4;7;104.8;Y;70;18;N;N
Y;728.8;1;50.1;Y;57;19;Y;N
Y;211.8;20;85.5;Y;70;14;N;N
N;877.5;19;25.5;Y;24;18;N;Y
N;249.1;18;42.1;Y;50;6;Y;N
N;487.8;2;82.5;Y;27;6;N;N
N;12.9;2;40.3;Y;10;1;N;N
N;729.6;15;64.4;N;67;8;N;N
Y;633.6;16;11.6;N;63;18;N;Y
N;811.4;16;79.6;N;58;14;Y;N
N;107.3;12;74.9;Y;6;1;N;N
N;975.1;13;101.4;N;70;23;N;N
Y;284.8;1;76.7;N;95;9;N;N
Y;104.1;15;109.9;Y;95;15;Y;N
Y;723.4;12;98.3;N;63;18;N;Y
Y;444.7;4;27.3;Y;86;15;N;Y
Y;903;3;80.7;Y;42;9;Y;N
N;940.7;2;95.2;Y;17;4;Y;N
Y;304.1;11;17.2;N;33;15;N;N
N;681.1;15;44.8;N;23;22;Y;N
Y;850.5;3;63.4;Y;67;22;N;Y
N;961.6;4;108.9;Y;62;22;N;Y
Y;214.3;2;14.7;N;27;20;N;Y
N;458.9;11;28;N;42;10;N;N
Y;484.8;8;101.9;Y;63;19;N;N
N;18.5;4;97.4;Y;88;12;N;N
N;699.9;5;53.5;Y;51;10;N;N
N;555.7;2;107.8;N;68;11;Y;N
Y;741.6;18;76.7;Y;62;13;Y;N
N;569.9;7;28.1;Y;51;0;N;N
N;94.7;14;104.8;Y;67;9;Y;N
N;772.3;17;81.2;N;36;5;N;N
Y;967.8;11;63.1;N;53;16;Y;N
Y;326.5;2;61.6;N;9;11;Y;N
Y;279.2;5;101.8;N;78;2;N;N
N;203.1;2;46.6;Y;62;20;Y;N
N;4.5;6;47;Y;33;9;Y;N
N;146.6;12;49.1;N;53;19;N;N
Y;388.5;20;18.5;N;44;0;N;Y
N;756.8;3;63.5;N;27;1;Y;N
N;519.9;8;66.2;N;81;5;Y;N
Y;182.1;14;54.4;N;65;22;N;N
N;769.7;1;73;Y;12;19;Y;N
N;927.1;15;37.2;N;4;20;Y;Y
N;592.4;11;76.4;Y;56;8;Y;N
N;273.3;12;101.9;Y;91;4;N;N
N;190.8;4;56.5;Y;85;3;N;N
N;812.6;13;29;N;95;12;N;N
N;543.8;9;42.4;Y;23;12;Y;N
N;594.9;11;48.4;N;55;21;Y;N
N;298;4;86.4;N;99;14;N;N
N;388.1;10;90.7;Y;99;21;N;N
N;21.9;4;54.3;N;97;2;Y;N
Y;551.7;3;80.9;N;83;8;Y;N
Y;324.1;18;85.5;N;45;0;N;Y
Y;24.3;4;25;Y;8;23;Y;N
Y;333.9;15;68.4;Y;23;11;N;Y
N;923.3;20;38.7;Y;60;19;N;Y
Y;46.3;1;85.2;N;98;13;N;N
Y;258.8;1;69.5;Y;21;9;N;Y
Y;29.2;14;73.2;N;72;9;N;N
N;260.4;1;60.5;N;10;21;N;N
Y;994.4;19;54.2;Y;78;23;N;Y
N;816.8;12;107.4;Y;89;18;N;N
N;732.3;2;81;N;65;2;Y;N
N;529.9;13;57.6;N;2;9;N;N
Y;908.6;15;52.2;N;44;19;N;Y
Y;881;9;102.2;Y;82;15;Y;N
N;226.1;13;43.8;N;22;3;Y;N
Y;10.7;3;10.4;Y;80;22;Y;Y
Y;447.7;10;108.6;N;96;11;N;N
N;612.4;7;56.9;Y;80;7;N;N
N;784.7;10;94;Y;35;18;Y;Y
Y;438.7;14;91.1;N;18;5;Y;N
Y;146.9;2;25.8;Y;19;19;Y;N
Y;921;16;99.8;N;94;5;Y;N
N;756.6;9;11.1;Y;70;12;N;Y
N;402.9;4;11.4;N;97;8;N;N
Y;626;16;107.9;N;39;10;N;Y
Y;486.1;11;93.7;N;7;7;N;N
N;397.4;9;12.6;Y;87;1;N;Y
N;990.5;14;94;N;18;13;N;Y
Y;47.2;10;14.8;Y;13;8;Y;Y
N;26.8;8;71.2;Y;40;0;Y;Y
Y;953;7;70;Y;91;5;Y;N
N;682.7;15;71;Y;22;21;N;Y
Y;823.6;20;39.9;N;40;6;N;Y
Y;822.5;15;94.1;N;48;21;N;Y
Y;992.8;13;50;N;7;6;N;Y
Y;499.9;7;105.6;N;56;13;N;N
N;576.3;15;14.8;Y;93;22;N;N
Y;483.7;9;38.6;Y;35;8;Y;N
N;992.1;4;80.7;N;77;14;N;N
N;397.4;19;39.4;Y;42;6;N;N
N;343.5;7;36.8;N;89;1;N;N
Y;971.9;20;105.3;N;97;15;Y;N
N;166;20;42.5;Y;84;8;N;N
Y;910.9;12;65.3;N;93;15;N;N
Y;37.5;3;23.4;N;65;19;N;N
N;870.7;20;53.5;Y;92;4;N;Y
Y;551.5;13;84.4;Y;2;17;Y;N
Y;52.1;13;24.4;Y;35;9;Y;N
Y;153.6;18;90.5;N;100;14;Y;N
Y;906.2;13;61.6;N;30;0;Y;N
N;341.2;10;65.1;Y;69;1;Y;N
N;453.8;7;28.6;Y;65;7;Y;N
N;727.2;4;56.1;N;42;0;N;N
N;717.1;19;11.9;Y;91;10;Y;Y
N;465.9;13;19.1;Y;88;15;Y;N
Y;765.9;2;107.6;N;32;14;N;N
N;542.7;8;68.8;N;77;20;Y;N
Y;875.8;7;99.9;Y;69;5;N;Y
N;427.6;19;47.6;Y;46;7;Y;N
Y;300.7;11;82;N;43;14;Y;N
N;590.9;13;61.6;Y;10;18;Y;N
Y;158.3;16;70.1;N;40;18;N;N
N;383.1;17;34.9;N;70;13;N;N
Y;928.4;3;59.9;Y;90;15;N;Y
Y;777.3;6;30.5;Y;78;20;N;Y
Y;65.2;15;75.1;Y;52;13;Y;N
Y;476;4;89.5;Y;94;0;Y;N
Y;222.5;20;59.5;Y;8;3;Y;Y
Y;879.8;7;37.9;Y;91;11;Y;N
N;592;14;60.7;Y;45;1;Y;N
N;420.6;19;10.1;Y;63;20;Y;Y
N;855.5;16;56.8;N;52;23;Y;N
N;757.1;12;41.3;N;84;19;N;N
Y;249.7;13;75.8;N;93;13;N;N
N;334.5;17;76.4;N;55;15;N;N
Y;244.5;4;57.5;Y;6;3;N;Y
Y;806.6;4;47.1;N;12;22;Y;N
N;335;6;107.4;N;72;12;N;N
N;821.8;1;66.1;N;27;9;N;N
N;446.2;6;94.5;Y;12;18;N;N
Y;672.1;14;89.2;Y;58;14;N;Y
N;451.3;17;40.2;N;53;0;Y;N
Y;305.6;4;95;N;96;22;N;N
Y;303.1;9;50.6;Y;23;21;N;N
Y;202.1;19;32.2;Y;69;8;Y;N
N;278.9;13;41.6;N;16;15;Y;N
N;611.8;8;83.9;N;32;11;Y;N
Y;838.5;3;105.4;Y;85;6;Y;N
Y;657.9;9;100.5;Y;18;13;N;Y
Y;595.5;17;71.4;Y;100;7;N;N
N;801.6;1;49.1;N;82;10;Y;N
Y;902.1;10;107.8;Y;43;14;N;Y
Y;171.3;4;31.6;N;92;19;Y;N
N;546.7;4;17;N;63;14;N;N
N;254.5;4;19;N;23;8;N;N
N;65.6;15;73.4;N;69;18;N;N
Y;452.9;1;54.9;N;100;19;N;N
Y;166.8;2;53.1;N;81;9;Y;N
N;1.4;17;75;Y;33;10;N;N
N;768.3;16;107.1;N;19;16;N;N
N;749.7;5;95.3;Y;12;2;N;N
N;148.9;8;26.3;Y;59;7;Y;N
Y;307.8;16;17.5;Y;89;22;Y;N
N;712.4;10;49.9;N;12;20;N;N
N;53.8;13;101.7;N;20;10;N;N
Y;865.5;12;65.4;N;81;2;Y;N
Y;506.5;8;57.3;Y;94;3;N;Y
N;508.6;19;52;Y;37;23;N;N
Y;559.6;3;100.7;Y;24;2;Y;N
N;639.5;1;16;N;73;12;Y;N
N;80.7;3;31.4;Y;24;7;N;N
N;571.6;15;69.4;N;79;14;N;N
N;372.4;15;75.1;N;44;14;N;N
N;263.9;19;100.3;N;95;4;Y;N
Y;997.3;15;44.4;Y;2;0;Y;N
N;265.6;1;86.7;N;80;17;N;N
N;466.1;8;67.6;N;57;17;N;N
Y;772.9;17;102.2;N;63;2;N;N
Y;289.3;3;34.4;Y;96;16;N;Y
Y;299.9;9;64.6;N;14;15;N;N
Y;891.4;13;109.6;Y;55;15;Y;N
N;462.2;5;77.1;N;88;15;N;N
N;889.4;6;64.2;N;47;14;N;N
Y;374.2;6;11.9;Y;96;22;N;Y
Y;233.7;19;74.4;N;36;7;Y;N
Y;159.5;10;86.6;N;45;0;N;Y
N;712.8;8;37.5;Y;12;17;Y;N
N;74.4;5;83;N;9;6;Y;N
Y;321;14;56.2;Y;12;7;Y;N
N;745.1;20;58.5;N;66;14;N;N
N;989.9;9;39.8;N;43;1;N;N
Y;17.8;2;100.3;Y;62;9;N;N
Y;182.3;3;73.4;N;49;15;Y;N
Y;922.3;11;71.7;N;55;17;N;Y
N;850;19;104.6;Y;82;10;Y;N
N;248.8;10;101.5;Y;68;18;Y;N
N;255;19;97.6;Y;22;23;N;N
Y;238;1;65.9;N;35;17;Y;N
N;153.5;15;104.8;N;89;1;N;N
Y;884.4;15;12.2;N;51;22;N;Y
Y;843.5;11;106.6;Y;11;2;Y;N
N;353.1;6;76.6;N;13;4;Y;N
N;575.5;9;68.2;N;87;15;N;N
Y;9.7;18;42.9;Y;73;12;Y;N
N;826.9;4;63.8;N;3;15;Y;N
N;563.2;6;94.9;N;73;7;Y;N
Y;938.7;13;19.3;Y;39;22;N;Y
N;823.1;13;11.4;Y;95;9;N;Y
N;617;19;21.2;N;34;21;Y;N
Y;568.7;12;52.6;Y;94;21;N;N
Y;796.1;18;44.8;N;43;22;N;Y
N;32.4;11;90.6;Y;50;23;N;N
Y;366.4;19;48.2;N;48;3;Y;Y
N;495.9;18;31.5;Y;93;5;N;N
Y;264.4;8;85.3;Y;62;23;Y;N
N;499.9;19;80.4;N;55;23;N;N
Y;426.6;3;85.4;N;87;1;N;N
N;167;1;98.9;Y;91;8;N;N
N;106.6;11;50.9;Y;67;19;N;N
Y;138;17;105.2;N;34;3;N;Y
Y;55.6;2;22.7;Y;95;9;Y;N
Y;621;20;67;Y;8;12;Y;N
N;65.6;2;62.5;N;14;15;N;N
N;54.6;9;36.4;Y;81;10;Y;Y
N;376.6;20;103.6;N;65;21;N;N
N;883.7;11;78.1;N;80;23;Y;Y
Y;446.6;20;18.2;N;42;0;N;Y
N;948.8;8;39.5;N;34;9;Y;N
Y;585.3;2;53.4;Y;89;11;N;N
N;988.8;12;14.1;Y;98;0;N;Y
Y;950.4;9;83.8;N;98;10;Y;N
Y;756.4;16;46.8;Y;84;22;N;Y
Y;408.2;4;32.7;Y;54;18;Y;N
Y;247.9;9;31.9;Y;83;6;Y;N
Y;756.4;17;109.6;Y;84;11;Y;N
Y;545.2;19;54.3;N;2;21;N;Y
Y;810.9;13;16.5;Y;48;18;Y;Y
N;771.6;13;22.5;Y;74;1;Y;N
N;855.5;13;70.9;Y;33;6;N;Y
N;660.7;1;44.6;N;96;12;Y;N
Y;955.4;5;97.2;N;97;15;Y;N
N;239.1;9;96.7;N;43;4;Y;N
N;633.3;15;34.6;N;7;17;Y;N
N;121.6;5;33.9;N;93;13;N;N
Y;409;15;13.7;Y;30;2;N;Y
N;919.8;13;94.2;N;44;2;Y;N
